wallet,sent,received,net
000000000000000000000000BCE94F38D90EF1FC810E75CAEBA371992DED17B6,-956249171160000000000,956249171160000000000,0
00000000000000000000000064B07A8F073E807FAA1A6DF34A4C7668C9331186,-5757252019512450000000,5757252019512450000000,0
00000000000000000000000020E1709F8A49378FBF1E6392A0585271F616B170,-980628912450000000000,980628912450000000000,0
000000000000000000000000EDD38336908BB26FD61C47AA53B605D11DEC080B,-4797927781454940000000,4797927781454940000000,0
000000000000000000000000346C8E1E249217DF4A028353D3107B12C48A21B6,-4000000000000000000,13000000000000000000,9000000000000000000
00000000000000000000000010CF9CEE3303ADBB1B877F33A372E303A6FAA0C0,-100000000000000000000,100000000000000000000,0
000000000000000000000000A36F09056513D24AB88CA2D097A933DDA999760B,-199000000000000000000,0,-199000000000000000000
0000000000000000000000004F86CD1AC441F60D4333EB2E64A06916FC5341F3,-70836541000000000000,70836541450000000000,450000000000
000000000000000000000000BBD43C6107D0793DCFC6E40447F0A14D507D4AB0,-616362810610000000000,616362810610000000000,0
0000000000000000000000008D68087EB92738EBF5B5407A30662C18536841EE,-316461769490000000000,316461769490000000000,0
000000000000000000000000AD6F732FC091B5593D8FD91E090B922E5CE2D4FF,-23384169190000000000000,23384169190000000000000,0
000000000000000000000000AE1C1141D53BF10883611B11F80E88236CC4AD56,-121160000000000000000,0,-121160000000000000000
0000000000000000000000009F1759EBACD5FF48E24A36B40037EBE59DBD1BDC,0,9000000000000000000,9000000000000000000
00000000000000000000000045567A25F646278F7F50839A4D04BE60B1C149DF,-10000000000000000000000,10000000000000000000000,0
00000000000000000000000028861DE4BDAD8A9FE5C56BEF38559E51038BF1DD,-175062469000000000000,0,-175062469000000000000
00000000000000000000000036876CEDBCE99B6E4B14D13C9C15DAF0F92D1398,-99000000000000000000,99000000000000000000,0
0000000000000000000000005D9428B43F9A75BE83FCA2D2465177496798AD2C,-6868424735409644688915,6868424735409644688915,0
000000000000000000000000994EA7001193625FA1A1D9835E4DE851E02A3DF3,-640000000000000000000,640000000000000000000,0
0000000000000000000000002674CEF987F7A0F5BA5FC44583FB78A60C0B90FB,0,558518700321713000000,558518700321713000000
00000000000000000000000052968F351E937C9DAA5A680C7B0422F019DC3B8C,-1497527232400486722707000,1497527232400486722707000,0
0000000000000000000000001A7FE84BC53BAC3BFDAA351B42C18D3600E64FA7,-4811909695641866203420,4811909695641866203420,0
00000000000000000000000059E0CF2E85DD5D0C010BE76C1CC1C076BECC339C,-5789234355630000000000,5789234355630000000000,0
0000000000000000000000009186AFB5A91F8826E938E95362DDBA87ED002067,-130000000000000000000000,0,-130000000000000000000000
00000000000000000000000053C15C4930ADE25CE1B7975B9A3ACDCAB45A4342,-36345642144000000000000,36370642144690000000000,25000000690000000000
00000000000000000000000003EBC5BB3470351901E013DCD5C27B8C7C9E11E6,0,450000000000000000000,450000000000000000000
000000000000000000000000F620553EB36A1623FBD13BA5CFD24CFE8E784A9D,-100000000000000000000,123456790120000000000,23456790120000000000
0000000000000000000000008FD99D2948998F60259D3C50326EF988DDD36828,-20079019980000000000000,20079019980000000000000,0
000000000000000000000000C14D28BD722DCA63C0C84D84C349F8B43B37C5DC,-6989142570670000000000,0,-6989142570670000000000
0000000000000000000000008F38678AE88F8292B944BD8DA11101775FA8E894,0,9000000000000000000,9000000000000000000
0000000000000000000000004E6798AC2C82ED3CAFFC84FB07162733BBC08EC6,-336824008536000000000000,336824008536000000000000,0
0000000000000000000000003557D15597DFFBEF6AE3E98AA4E6587374965394,-2575943747851598734882,2575943747851598734882,0
0000000000000000000000007BB9976EDF90F596F1CDE5946ABDF074A91CFFB8,-91874609530000000000,91874609530000000000,0
00000000000000000000000005DCB5017A764E6E01459EFBCF43BDED95331CF4,-51084368500213436061594,51084368500000000000000,-213436061594
0000000000000000000000006BAD2E9227E5DD6F21BA986C40E7FA855FFDF5A3,-6874660000000000000000,6874660000000000000000,0
000000000000000000000000B72B960B29021EC3892B0D6EC51ED5B5DF7220DB,-89410071383010000000000,89410071383010000000000,0
000000000000000000000000E2DCE7828AD56F191C94DDE40BC2BD3498F16626,0,1751720805732596299859,1751720805732596299859
00000000000000000000000047CF0C349D9A0A5BD527E1FBF09845201AD3BF51,-91160000000000000000,91160000000000000000,0
000000000000000000000000E39BD9E3AF2054DD193B0D0217CFBD460F104902,-1526083754674051235362,1486459180340660767170,-39624574333390468192
0000000000000000000000006D9B4678AD113E129E5EC6138C52351147F785D3,-761672633100000000000,761672633100000000000,0
000000000000000000000000CE96A707A4E0B0FE34D28D3C4E580C48634519E5,-2757426453586217317542,2757426453586217317543,1
000000000000000000000000E7CDE885AB3100F16250DBF99D5C9D96836C62AC,-20617903553000000000000,20617903553100000000000,100000000000
000000000000000000000000203750D4B97979E1ED4AD083DB831A5AD232C169,0,2456633228734067563060,2456633228734067563060
00000000000000000000000059D280EC19965618F9455512A8477A5C3E67B797,-5127795301169925000000,5127795301169925000000,0
0000000000000000000000002DDF1805D4EE6A598427D17E8A62FE97A402FDC5,0,507384380160000000000,507384380160000000000
00000000000000000000000009B9115F5B436623DB00C57989587F6F46AB2748,-2580265682000000000000,2580265682000000000000,0
000000000000000000000000DDF50DFA0D9FC145BB78B8DDEB3C363D867B9231,-100310000000000000000,100310000000000000000,0
00000000000000000000000099B4A4A40625259CF356D3BEC02796979EDCA601,-4224000000000000000000,4224000000000000000000,0
00000000000000000000000021463FAE6FCAEAFE3F4AAAF45AEEFE75A4CF46BC,-302675022000000000000000,302675022000000000000000,0
000000000000000000000000A3709CCF9B7A59B9DF5A1A0D42E0A640E08FBD58,-1423476145706000000000000,1423476145706271038791840,271038791840
000000000000000000000000DB9D7C7391649F7CC4FBA245ECFAC5EC8DDD5FFB,0,396675317811728306096,396675317811728306096
0000000000000000000000008CBAAA37E64F09C594D0DAAEFFDBB18931732D48,-49000000000000000000,49000000000000000000,0
000000000000000000000000741D4DEFD75B782FD8F77BA407D247C4C645AC5E,-1009168360000000000000,1009168359646104159206,-353895840794
0000000000000000000000009CE599FB49C8E5FEE16CDC088DF8B194CF417B38,-117344355000000000000,117344355963756000000,963756000000
0000000000000000000000005661330DA850AE6249ED1BA6DB7B87099E5CAD07,-50000000000000000000,50954522740000000000,954522740000000000
000000000000000000000000BAF00D421EF4CDF8C3DAA9FF83F33C230239D60A,-23069662755630191460797,23069662755630191460797,0
000000000000000000000000B860014D1891ED95BF2CDE0D47E1B415194C6808,-766272070934914399164577,766272070935824399164577,910000000000
0000000000000000000000000EB676B5BF17DE04F886017020334861BBE22D69,0,9000000000000000000,9000000000000000000
000000000000000000000000416D85C3490A393FD0920B1A7E0DD0109C887CE9,-97588284920000000000,0,-97588284920000000000
000000000000000000000000A49FF5C5269CDD9120CD3353A1A0847FA8BC7DD2,0,5935125381170000000000,5935125381170000000000
0000000000000000000000008BE6E58001A854A9AAF3D95E58951D13E018D8D2,-8538831823000000000000,8538831823000000000000,0
0000000000000000000000007FF14346867942E3148D958933C23EC7C74D3F0D,0,1892609532680000000000,1892609532680000000000
000000000000000000000000826469CEB78B337901A9E08570FEA02A5B922B63,0,237943010830000000000,237943010830000000000
00000000000000000000000022DD139455AA5800BD260620B4D55DBC2A679C22,-9000000000000000000,0,-9000000000000000000
00000000000000000000000063528CEBAA431A155F094748F772DD7371A56C2D,-3623593425096248643624,3623593425096248643624,0
000000000000000000000000284F6AD151BB3F390836975B5C9E0E00D483C5CC,-90006680000000000000000,90006680000000000000000,0
000000000000000000000000484C2BA785ACF71A1047F3E3AF98074A724CB743,-38658186524131847525645,38658186524351345593943,219498068298
00000000000000000000000047051B46DA3E4BAD8FE9E769A415F902DE9648AE,0,9000000000000000000,9000000000000000000
000000000000000000000000923C0BC1A01F64A8917164560815D0B48BA0F1D7,0,115313703096270100000,115313703096270100000
000000000000000000000000A1A4F2C0EDA5AFA43411F52A072F0A7DA0045DE9,-5063819333268208345382,5063819333268208345382,0
0000000000000000000000002DBC98EBED3D9383CB4A7598C18FF10EA8852DE3,-107868007249000000000000,107868007249000000000000,0
00000000000000000000000058FC55B43DAB46BF1AF5CB93A82E2B9F4E9DFF68,-20140677287000000000000,20140677287000000000000,0
0000000000000000000000001252EB0912559A206DD3600F283F2A48DCA24196,-74044814079953371494355,74044814079953371494355,0
000000000000000000000000B0764A7D99D30876E00237B84F62CFFEAF198BEE,-522798908046000000000000,522798908046000000000000,0
00000000000000000000000014047DAD6F7A492DFA32CDC9A6071F4EB9CF9706,0,600274700634500220490,600274700634500220490
000000000000000000000000CFD4DBA747921A3078DD7B262D499890B8B87DFD,0,155155550170000000000,155155550170000000000
000000000000000000000000D716AB4BD69C974D8A16A4C4EAFBC46AC4C7BCC3,0,1391849262551302258636,1391849262551302258636
000000000000000000000000F4DFB64AD4F7EE82193F3A94A61910AD8CE9F089,-35491858307489032733203807,35491858307489032733203807,0
00000000000000000000000023C3177D4BD9A57994FB99E49BDEE244092FD3B2,-52248466812000000000000,52248466812000000000000,0
000000000000000000000000CB7D118CE5B92D6D4FDD23F06F2099339852D3FF,-1323150725260378179662,1323150724760378179662,-500000000000
0000000000000000000000003EF682D713A4880065A434A5C651FF45B9EE79E7,-90836746920000000000,0,-90836746920000000000
00000000000000000000000000F29743ECE91C2E4C921A38256E2E1CCB530D3D,0,9308267500720000000000,9308267500720000000000
000000000000000000000000F65A93E90407A0E9E4DEF8FC83471882F932FC19,0,19000000000000000000,19000000000000000000
00000000000000000000000088696D1520CEE521C7E621941E8E0238436E1523,-363094999380000000000,363094999380000000000,0
00000000000000000000000084E7A27F5CD4A89F2AB209AECFEEBE85EED05203,-14461000000000000000,0,-14461000000000000000
000000000000000000000000AC323C14061E606B6F6FE6118CF24774728421A5,-2644000000000000000000,2644000000000000000000,0
0000000000000000000000008DA189634BE53155C4A56A94AB168B3F8DB44E33,-6838995777299992876123,6838995777299992876123,0
000000000000000000000000A3559DA31230BE4A1466D36D734ED4EF02F4E0B0,-82392229078449426475,82392229078449426475,0
000000000000000000000000905F2D9483977612BF6B2C997F47B0AC2D0EFA74,-119408993000000000000,119408993470000000000,470000000000
000000000000000000000000295DF3275107D94A5D63C9A98930262DBAEBDF66,-2726107107000000000000,2726107107000000000000,0
0000000000000000000000006953E0EF5EB02140A2DC85FEF15D45DBEE3FF523,-21293083683560000000000,21293083683560000000000,0
000000000000000000000000F47ADE9053558A72E9E4CF855888E2E0E45A98DB,-249000000000000000000,249000000000000000000,0
000000000000000000000000D9C1C1D1AB2970288A9579EB571828DFCF009E35,-4200000000000000000000,4225012071460000000000,25012071460000000000
000000000000000000000000EB1AA75B0A89D84A72F1A242419C249CCC9C85EE,-39960985123000000000000,39960985123000000000000,0
0000000000000000000000004BE26E81EF606A8870922B864856C7CD32D25725,-86989456000000000000,0,-86989456000000000000
00000000000000000000000054CFAE7F51B9A5FBEF9E109B3422B0DB93A006A4,-91333455202137066366718,91333455202137066366718,0
000000000000000000000000BECA08321165E44BFEF835AD22C4EF3478884C38,0,1000000000000000000,1000000000000000000
000000000000000000000000F00A1D9B8E85CC3C4A4CE3502701B1141C1AAAB1,-1511092418524080749394000,1511092418524080749394000,0
0000000000000000000000003367E8BE1D235C8C30FDC5C40455D567180DD925,0,2000000000000000000,2000000000000000000
00000000000000000000000046594CD1D332D262257DEFF035716F6CFFA5C101,0,6658498900000000000,6658498900000000000
00000000000000000000000075937DD4AEDC993077E33F44DEA37AC3F0CB6895,-17051940000000000000000,17051940000000000000000,0
000000000000000000000000A5FBACF8C7127793E31338B996E770973D988025,-40258210000000000000000,40258210000000000000000,0
00000000000000000000000034E2827631A0E7D655DB00F28EDE1E22420ED740,-24639582821000000000000,24639582821000000000000,0
00000000000000000000000026B74E600D616028171D678C8711AF0B4D8ADA51,-337788430000000000000,337788430578570025735,578570025735
000000000000000000000000B8150B47DF560E297BD92580AEB8158977ED40DB,-99000000000000000000,99000000000000000000,0
000000000000000000000000C5F46EC801A5B1872CA4416EB0D163846B22FB85,-10916718892706260000000,10916718892706260000000,0
000000000000000000000000390E62455EF82634D50F5BBCFF9254D0E356EC77,-323242024630000000000,323242024630000000000,0
00000000000000000000000082941F60E58DE5903706409B15B9680DCAC49DF2,0,275381027975000614601,275381027975000614601
0000000000000000000000004369C504AECBE23AF3624BE67EAFAEC87C87D00D,-1377069132047000000000000,1377069132047809447466222,809447466222
000000000000000000000000B6EF548A0876D543E4141851A4AC8B75E4C462DA,-600292394418000000000000,600292394418000000000000,0
000000000000000000000000D57DB9E8D3791D5B8A69D07915F974CC50EC21BF,-155022833441000000000000,155022833441000000000000,0
000000000000000000000000C102D0DC596C9FB36E25B5102B056435162FE967,-4866481024462388841382,4866481024462388841382,0
0000000000000000000000009220B52CCA1E9B2B9F78A36C58A3006FEF49891A,-202213422000000000000000,202213422000000000000000,0
0000000000000000000000007DD5E87CF2F4ACDC6D91BCB8D3D550F3A32A7B9D,-1000000000000000000,0,-1000000000000000000
00000000000000000000000090D40BEA3FD3BE584E3958401E7A3CAD968DCCBD,-130000000000000000000,119000000000000000000,-11000000000000000000
0000000000000000000000004C8A0B354EBF9F4A32A77C17565B9EBFA53F4274,-516732768780000000000,516732768780000000000,0
000000000000000000000000130E487F00DF34FF915B202250932CD03A3E0B21,-27166074450420981350710,27166074450420981350710,0
000000000000000000000000500BBD0C3C721B5DFA44B77F8E83354A68FB6A83,0,264480000000000000000,264480000000000000000
000000000000000000000000B8BD1FDA5405A3CE63BD4E1EF7FA506398FBD2FF,-40000000000000000000,40000000000000000000,0
00000000000000000000000021A0840B959F576871D569534C0AA7BC08133C92,0,1689000000000000000000,1689000000000000000000
00000000000000000000000050AA6F21EAEFA1AC267333BDD31D47FB69603E65,-4235894443000000000000,4235894443000000000000,0
00000000000000000000000068E912AF6176BB1639ACA936EB58D71CC2558B66,-311595947285185029052026,311595947285185029052026,0
000000000000000000000000A38ED70EF71EE4AC0C27F8729390B81FBA452441,-2974189109015361053,2974189109015361053,0
0000000000000000000000005219B4C8B6F004444C19C2608FA6F25167214222,0,785774301878096990168,785774301878096990168
000000000000000000000000BCB49B1C5C477933D6AD54A368568E43FAC91CE2,-19000000000000000000,0,-19000000000000000000
0000000000000000000000004E068245B898E13B3442CF7C9A66F9472ED0F987,0,944900782908375889903,944900782908375889903
000000000000000000000000CB4321BFA9744974D4A31F724A2348DF3D7606DA,-7449004000000000000000,7449004000000000000000,0
000000000000000000000000D6171F1A95D9B2570A0AFDFE134A1755437C6823,-281113614000000000000,281113614103513956991,103513956991
0000000000000000000000001A92822970B12F40ED9C62985B80E8B0BBB16116,0,30969000000000000000000,30969000000000000000000
000000000000000000000000274EF12B839A5C30AEAC2D6B80153927810A42F1,-7240000000000000000000,7240000000000000000000,0
000000000000000000000000B6F07441A6F9E26542E0D36464EBE9CF1EA088DB,-31077990000000000000000,31077990000000000000000,0
00000000000000000000000035AD359E19865669B3F77688E1F4160B4995372C,0,514944093800000000000,514944093800000000000
000000000000000000000000DF692319F356AAF41D325BDCC0F139F3DE269EA1,-24975000000000000000000,24975000000000000000000,0
00000000000000000000000061A57102F4E2ECD9BCE097CAEF623E6313CC773A,-1859679827000000000000,1859679827000000000000,0
0000000000000000000000000293FAFE77E87627AF48A55EC2129F769A9CB270,-25087487586345441951258,25087487585418083760414,-927358190844
000000000000000000000000B11066C82FC682A4C15E896CDEE2CD20BAA6CE33,0,862170000000000000000,862170000000000000000
0000000000000000000000003B71D12CE8EBFCA03B8C53ED24CCB847D1ABC194,-6254740000000000000000,6254740000000000000000,0
000000000000000000000000A903548FB83FB7CEF39CFCEFF0D2E98A44BCA91E,0,8774346438827017535180,8774346438827017535180
00000000000000000000000075C8BA99A0CC4417D12CE3E753E346B19B2F88DE,-7274000000000000000000,7274000000000000000000,0
0000000000000000000000003976D2B61F3426AEB34724FE3051EFB22BDF03CE,-215046466207007521745,215046466207007521745,0
000000000000000000000000DA0B8E94BD56E3B5B5F4AA601A1315434E0BED44,-4014487982145773285987,0,-4014487982145773285987
000000000000000000000000D9BF41DE9BA98A49A0766082F65A705432F2F65D,-24994530000000000000000,24994530000000000000000,0
00000000000000000000000031094A196B82CC8450B43D8A18D5FE1B6495D332,-87000000000000000000,0,-87000000000000000000
000000000000000000000000FA93A88791AA9B92D15C43DCDC013F39933BE79A,-372482316000000000000,372482316732061064571,732061064571
000000000000000000000000D375F307042922167F827F5AA02ED70A82F1F9D2,-477912373444305783879833,477912373444305783879833,0
000000000000000000000000A61B75FF7A9FBF30502B24B418388FA8F5505DA7,-1599257539870000000000,1599257539870000000000,0
0000000000000000000000003A0CF1BFEB735DDCC04D978259EE963ECFEF7F5F,0,6094613449987521066399,6094613449987521066399
0000000000000000000000006D6426C425971BE1AE02CBA2280BB8FCD3E30195,-418640000000000000000,418640000000000000000,0
0000000000000000000000004409D03763E580413F002AC980AABF513143A4DD,-246558851743888022212,199000000000000000000,-47558851743888022212
000000000000000000000000F1810F4361990F5B2DAF9F3C2FE2CFEC85228A25,-5001866748915968157524,5001866748915968157524,0
0000000000000000000000006065600A8E603F67BFC91EF10BE9EF4F3F887F85,-14153485129999999571736,0,-14153485129999999571736
0000000000000000000000004D5EBF67B94CD3843925E135197B42E5387CCFF4,-355131663000000000000,355131663000000000000,0
000000000000000000000000CBAC8BC92388B6FB15A63C49F33C7F86694C63A2,-55016399440000000000000,55016399440068942792813,68942792813
0000000000000000000000009FB5667E270087EE681101B62A26665890B495FB,-606634607000000000000,606634607000000000000,0
000000000000000000000000BD496C954D5854C525BD6869D1E3B79AB23FACD0,-194866809000000000000,0,-194866809000000000000
0000000000000000000000002FD5A1890218CEEAF64B76843DC647C9C63DA417,-5148761110146718621151,5148761110146718621151,0
0000000000000000000000005125D489F8AC01D12ED78BDB695750BB005CFB65,-1954632186000000000000,1954632186750851276911,750851276911
00000000000000000000000005FE01077CA8574B62EF8C4C61129E3FC178ECAA,-3475076276905576718725,3475076276905576718725,0
0000000000000000000000000B22DFB6B27BF58AAB6E5E657002A28056AF27C9,-434898883000000000000,434898883000000000000,0
000000000000000000000000C3B11424408A8A6321EA3AFCA9E93B5781F5424A,-78287000000000000000000,78287000000000000000000,0
000000000000000000000000A6AEA2EF11B38AE3016FA64D70916AAB29832D6A,-7212780000000000000000,7212780000000000000000,0
000000000000000000000000389ED8A55CAA9E93E5EFD5790E817AC3B916C0C8,-8919713360000000000000,8919713360000000000000,0
000000000000000000000000A5D653EDDFD894207A5E41E35CC603EA948B384A,-6537460918329973413220,6537460918329973413220,0
0000000000000000000000002979516D9259A8781A282A5E20525F559443E469,-1297680882000000000000,1297680882000000000000,0
000000000000000000000000F47109E39DD565166BBE3C05BE3735EE03ED66F7,-10000000000000000000,0,-10000000000000000000
00000000000000000000000067F2B1D3E593594F310FD09AD79EA8215EFCEF6F,-500000000000000000000,500000000000000000000,0
0000000000000000000000007B9440008D6B41C808BD638C2EF24BCFD28F4A3F,-109988683950746967588283,109988683950746967588283,0
000000000000000000000000E840C1D4A147963FD59849FA4DA37FE4C9A0405D,0,1000000000000000000,1000000000000000000
000000000000000000000000D972BB7CE0C457983FB47BCBE9046681854BFC8C,-409889828702165509155630,409889828702298802046108,133292890478
000000000000000000000000951F4F9BEEB2C5A7BBD0C3757C9B1F7404990F17,-100000000000000000000,5675000000000000000000,5575000000000000000000
00000000000000000000000089E370287272D76C1D219E9F701DC502F750A6E2,-15050000000000000000,0,-15050000000000000000
000000000000000000000000F4E6494F69EE7F92B609650CAA5A04A3BF3E8460,-117336261950000000000,0,-117336261950000000000
000000000000000000000000FEEB8059CB4EE10C047565D46169E8FB050C4B33,0,99950024990000000000,99950024990000000000
000000000000000000000000526D56F79F7E381A37C8CF62A6E23566CE4A1024,-447295982000000000000,447295982000000000000,0
0000000000000000000000003E84F8D5D6BBE1291DFD72FC2A06287C47A6EA81,-1420575804483068415567211,1420575804483068415567211,0
000000000000000000000000564D7AB459BB355326DCF63D716CB059A73C5C7C,-116073810000000000000000,116073810000000000000000,0
00000000000000000000000002ACEEFA33EC51BEBCC849531150EFAF2D9F8CCC,-2259709852890209994391,0,-2259709852890209994391
0000000000000000000000002C50CB67294EA9357D57943316686B8F19BF198A,-206506163187350626388,206506163187350626388,0
000000000000000000000000D9D3DD56936F90EA4C7677F554DFEFD45EF6DF0F,-36304345265133812390000,36194102703882106308184,-110242561251706081816
0000000000000000000000003B86A6267A7DB69E41BEBF242A5B0C97BC4B77C3,-367273144730000000000,367273144730000000000,0
00000000000000000000000031A34BC8265C3CA60145A5C94E272018C7469E2B,0,12978798466470000000000,12978798466470000000000
00000000000000000000000037FD54304DF2509E33572980E60873C80AE02400,-1061644984690000000000,1061644984690000000000,0
000000000000000000000000B7002E65AEB1ACAD41975FA59C92F82D83E6EA21,-78300000000000000000,78300000000000000000,0
00000000000000000000000022DCEEF7DCAC1FF7094F4F87EECFE6C5BFD58E1E,-22924000000000000000000,22924000000000000000000,0
000000000000000000000000E01AFD651585CEE37F95649A18324EDF9E43A988,-498297563258530000000000,498297563258530000000000,0
00000000000000000000000096544624211FE44C186B35F28CDF7AB0455C0DB8,-950000000000000000000,950000000000000000000,0
000000000000000000000000F084B0BA3D8F41D18E437CF3BFD34B042C7E42D6,-58348511912000000000000,58348511912000000000000,0
000000000000000000000000F9B6EE4FC17C1F5F8B6748609A260CF1EE372868,-445723577770000000000,445723577770000000000,0
000000000000000000000000ECBE76EB784A1EC0AEB49C2619D0C7B3661B88A4,-3576520000000000000000,3576520000000000000000,0
000000000000000000000000717157C01CBEDBAF240D76EBD6730C9FD9764FD9,-204956848177450000000000,204960848178066151768018,4000000616151768018
0000000000000000000000002E47E720E59A4732C7F4BCD18706201FDCDABA74,-5194046302897650083392,5194046302897650083392,0
000000000000000000000000064E31F9C17D8E36E5A076BC1A1513B77BE0EEB7,-2470000000000000000000,2470000000000000000000,0
0000000000000000000000009FEA7E9277F180E132FE4D4722B74B1658840022,-190000000000000000000,190000000000000000000,0
00000000000000000000000083138B7CC10175D130F44FB229A8EF5B95C31BE5,-10104488781460000000000,10104488781460000000000,0
00000000000000000000000052CA82FD30D15F650F7FD5C93C33295BCEBD5BF1,-29711355402843601896734,29714161071090047393364,2805668246445496630
000000000000000000000000F252686EE01CD37E404ABF33F067CA390246315F,-89507009450000000000,0,-89507009450000000000
00000000000000000000000014E67AF59C9E2808360614746FA0C93E365D15DC,-36614297952237666273162,36614297952237666273162,0
000000000000000000000000979DC6BE95E7283C1B751DF84B5BA7D4131AE997,-3823500000000000000000,3823500000000000000000,0
000000000000000000000000AC8E2FF4A3765052051F49554D6BF7FBF3C6E0C6,0,68411846829138085203,68411846829138085203
000000000000000000000000A7A3F35A1BE897AFDB6770D7DC16DFE71E951862,-389000000000000000000,389000000000000000000,0
00000000000000000000000026DDC912A55AFBA45BA91EE0EF3F8A9643928D16,-10005002500000000000,0,-10005002500000000000
000000000000000000000000A3894DDD01250BF40C4ABEA3B990D859CA459A3A,-199989982874245492971241,199989982874245492971241,0
000000000000000000000000BDAA9F4A5A06C1F4FC85FE57404D346B6B906C8C,-32287689000000000000000,32287689000000000000000,0
000000000000000000000000A4DC5122B6291745DDC9A3DC8E99AD8A6D5699EC,-28985507246376811594202,28985507246376811594202,0
000000000000000000000000A638C433E3B8C44E9F6B2FAFF2E6DB0FC9B40CFC,-2523709450000000000000,2523709450000000000000,0
00000000000000000000000007DEF0E84ADE62C159D43DEE7D578C09F8BEAB5F,-66000000000000000000000,66000000000000000000000,0
000000000000000000000000D0DA06B709A66CE9D5E26160803B95AE32C3B75B,-57991959000000000000000,57991959000000000000000,0
0000000000000000000000003A44341D2BD8CFE56AF7747F4BEDEE7B91DA0FB5,-401896762788030089405432,401896762788030089405432,0
000000000000000000000000DBBEAF59083A9331E46E67DD1225E5FC10197467,-554224092000000000000,554224092107876455098,107876455098
000000000000000000000000228A890AD05E3B4FA13B8655F5DBFF23CF1551B6,-175492735423439626102761,175492735423439626102761,0
000000000000000000000000FAD6D57666AFC34AA60C034F630E5E86BB67967D,0,10114208748262252361,10114208748262252361
0000000000000000000000004BB34F369D82CB19B3C6E1D536660EC9EDEFD92C,-953027698000000000000,953027698451240071323,451240071323
000000000000000000000000E3E36CF5B003D315BD8AB9C0CD4A83816734319E,0,85000000000000000000,85000000000000000000
000000000000000000000000FB10DED004A53B8D2A310040244D62C89BFEF654,-8608362449020000000000,8608362449020000000000,0
000000000000000000000000E9A9B24B39785503705D758E480E7EA0CC411670,-2397363516410000000000,2397363516410000000000,0
0000000000000000000000003C15124EA1063DEC5F724BA76AEA54CD36F33223,-54133491928000000000000,54133491928394768275752,394768275752
0000000000000000000000008B3A74295D6B1BB2E673E706FEC44A33AC6F9269,0,9000000000000000000,9000000000000000000
000000000000000000000000D4D5167283FFFB5E0796498499E9F55013295873,0,499000000000000000000,499000000000000000000
000000000000000000000000F9968E21493B60623A0A03C29A132ED5F411976E,-55498461150000000000,0,-55498461150000000000
000000000000000000000000DBA2FF449050401C3290D7DED85C3712C18465A1,-52623438164998935449030,52623438164998935449030,0
00000000000000000000000025E5F80216DEDD142AB8CD07EBACCB629421DE89,0,16000000000000000000,16000000000000000000
0000000000000000000000002271EFFF40CD62EB64487D25D8D33FBE34B15BB2,-4995000000000000000000,4995000000000000000000,0
000000000000000000000000259B094375414CAE59B220311C794F63EF88F70E,-40000000000000000000,40000000000000000000,0
000000000000000000000000056590F16D5B314A132BBCFB1283FEC5D5C6E670,0,1592236556549004476,1592236556549004476
000000000000000000000000CCEF87721CA2C9770B72F2F67B2817C365E3E1D3,-43434832000000000000,0,-43434832000000000000
000000000000000000000000FFA3F8DC6CA9810F0EAEBACB5B8C5CCA9D4D5219,0,7457392926934077025048,7457392926934077025048
0000000000000000000000002997B31391D6CE931322BE6D5F8E312BA37D7928,-136962000000000000000000,136962000000000000000000,0
00000000000000000000000019142534659319D4D9F1ECC4A41E30A1CB78C048,-3400644878000000000000,3400644878000000000000,0
0000000000000000000000007C6D3BC86382941B6999FAC7C37DB31C7465C6A1,-138725743196050927319759,138725743196050927319759,0
000000000000000000000000F2A6A11B85773C95681D693BF618AD4759A29338,-1876009987000000000000,1876009987355253480822,355253480822
00000000000000000000000080AB0D280F985B0FE9246B9BF75F3CB1A06990D9,-5744253000000000000000,5744253000000000000000,0
000000000000000000000000704A075167DC03AD744E8C32C91A2978A0696F27,-68773173537000000000000,68773173537000000000000,0
00000000000000000000000082FACF4B0EAF9E41144491C4CEC8D428978A23EA,-883062500000000000000000,883062500000000000000000,0
000000000000000000000000288B86BADC73EF20D2AC00138384243AA1B303C7,-63019927000000000000000,63019927000000000000000,0
0000000000000000000000002CE21E39233CB2B5EF8EA78C7A1EFA882A7D595A,-147369506590000000000000,147369506730000000000000,140000000000000
000000000000000000000000F1F0A66B6A3CAA12C5B5282E4BADBED4647A4A03,0,475189018040348543192,475189018040348543192
0000000000000000000000007DD4B03751C59BF661C8A75DA11662DDE3FA9975,-1192734904000000000000,1192734904280000000000,280000000000
0000000000000000000000007A297DA14D64C67CBC7BE62ADAA8A41A492AEE0E,-13540000000000000000,0,-13540000000000000000
00000000000000000000000039414FFA729272CCC3FF6C2946D3FE7C41B79D61,0,1000000000000000000,1000000000000000000
000000000000000000000000FC26D5081E939255611F10F0C0A738301BA1E025,0,830755091026774287047,830755091026774287047
000000000000000000000000A0B3F8C95F4C44AD4AE12A0F54D9519022A3C633,0,358801974000000000000,358801974000000000000
000000000000000000000000EAAF958F7B04E9D179C4386808FFF264A46D98AB,-493455965150000000000,493455965150000000000,0
000000000000000000000000E3D56F58C45A1F4FF9BEDF0763E0469B571D1ABA,-410579030066000000000000,410579030066000000000000,0
000000000000000000000000123AB42114A9C8376DA05D16CA0B6285108F697E,0,1715155801968717869204,1715155801968717869204
